id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,b7a3cdcb-3fa3-45b8-8fd0-ab6f536778a6,food bank site,Greensburg St. Clair Park,North Maple Avenue,Greensburg,PA,15601,,"Any populations are eligible, This pantry is located on the right side of the amphitheater, The Greensburg St. Clair Park Little Free Pantry accepts and distributes non perishables, paper and hygiene products, 24/7, None",,https://www.downtowngreensburgpa.us/little-free-pantries/,40.303512,-79.54179525,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,db34a7ac-a5ce-4a1a-8025-1f9d6b2a98fd,food bank site,Greensburg Lynch Field,520 New Alexandria Rd.,Greensburg,PA,15601,,"Any populations are eligible, Located in the pavilion next to the fire training tower, The Greensburg Lynch Field Little Free Pantry accepts and distributes non perishables, paper and hygiene products, 24/7, None",,https://www.downtowngreensburgpa.us/little-free-pantries/,40.30934754,-79.53664444,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,f153fbfc-2c33-4454-86d6-783837d0f45a,food bank site,Bridge City Church Food Pantry,1200 Wolfe Avenue,North Braddock,PA,15104,,"Need to call ahead and let them know you are coming. Anyone can come, <font color=""#000000"" face=""proxima-nova""><span style=""font-size: 15px; letter-spacing: 0.45px; white-space: pre-wrap;""> Anyone is welcome regardless of income level, and there is no charge for these items.</span></font>, <font color=""#000000"" face=""proxima-nova""><span style=""font-size: 15px; letter-spacing: 0.45px; white-space: pre-wrap;"">Our food pantry provides a variety of food items to families in the neighborhoods surrounding the church, including North Braddock, Braddock Hills, and East Pittsburgh. Anyone who has a need is eligible.</span></font>, Third Saturday of each month. Lunch is also served on distribution days at 11 am, None",412-824-1616  - select option for North Braddock Food Bank,https://www.bridgecitypgh.com/,40.40626013,-79.84580284,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,d6d333b9-98a9-4d05-84c3-1af3fe6a12a2,food bank site,Holy Cross Lutheran Chapel : Hazelwood,5319 2nd Ave,Pittsburgh,PA,15207,,"All are welcome, Recommend that you wear gloves to pick up your food.  Feel free to call, someone can meet you to pick up.  Email is not preferred, please call!, Generally Mon-Fri 10:30 am to 2:30 pm, None",412-465-5916,,40.403889,-79.9420725,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,a6d6399f-cc19-4cfc-8e2c-c6c904527d8c,food bank site,Building Block of Natrona - Veggies for All,28 Garfield Street,Natrona Heights,PA,15065,,"Open to any adult. You do not have to live in Natrona to be eligible. You do not have to show proof of income. One distribution/household, Distributed from the Knights of Columbus hall. During COVID-19, distribution occurs at building entrance. Accessible location, We provide fresh produce through this program. Typically, based on donations, we have a mix of potatoes, carrots, peppers, oranges, baas, apples and lettuce. We also provide health/hygiene products at this event through a sister program called Cosmetics Closet. We often have soap, shampoo, toilet paper - usually we focus on one item/month, Monthly distribution. Occurs on third Saturday of each month .1-2:30 pm. <div><br /></div><div>Doors open at 1 pm. (Line typically starts by 12:30).  We partner with 412 Food Rescue and regularly receive donations to share with the community.</div>, None",724-257-1117,https://www.facebook.com/events/677873892959940/,40.61268867,-79.72207549,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,aaf6ec26-e2c2-49e1-8d08-d2aafc0c2807,food bank site,United Presbyterian Church of New Kensington,601 5th Ave,New Kensington,PA,15068,,"<font color=""#e4e6eb"" face=""Segoe UI Historic, Segoe UI, Helvetica, Arial, sans-serif""><span style=""font-size: 15px; white-space: pre-wrap; background-color: rgb(36, 37, 38);"">We continue to use the elevator door for drive up or walk up food distribution. FoWodbank hours start at 9am and we are done at 10.30am. If you can not make it by 10.30, please call the church and set up a Monday appointment 724-339-6618. If there is any food left over, we can give you your box Monday afternoon</span></font>, If you are in need of Food, contact the church office at:<div><br /><div>Phone:  724-339-6618 </div><div><br /></div><div>E-mail:  churchoffice@tupcnk.org</div></div>, (first Saturday after the first Thursday of the month)<div><br /></div><div>Hour for pick-up are as followed: </div><div>9:00 a.m. to 10:30 a.m.<br /></div>, None",724-339-6618,http://www.tupcnk.org/missions/,40.56108779,-79.76419142,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,760a8bf6-ad08-4179-8725-d998792cc986,food bank site,Saint John Lutheran Church - Across from Carnegie Boys & Girls Club,601 Washington Avenue,Carnegie,PA,15106,,"Children 18 and under, Families can stop in for free groceries.  Please call 412-279-2952 Ext: 7 to arrange a time, 12 noon - 1 PM, None",,,40.40536917,-80.08327798,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,0,phone missing;url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,91fc6291-937f-45be-a9e9-021642b765f9,food bank site,Northview Heights Family Support Center,437 Mount Pleasant Road,Pittsburgh,PA,,,"focus on families with infants or toddlers, Family Support Center, This location has access to diapers, wipes, and formula but centers are closed and supplies are limited, so please call ahead, This location has access to diapers, wipes, and formula but centers are closed and supplies are limited, so please call ahead, None",412-323-1020,,40.47897276,-80.00107288,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,family_support,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,78b9a2a7-40d9-4cbc-ba1b-7b50d8b7421e,food bank site,Mt. Ararat Community Center,745 North Negley Avenue,Pittsburgh,PA,15206,,"15206 residents and members of the Mount Ararat Baptist Church, None, Food and clothing bank. To participate on a monthly basis, residents must provide proof of address and proof of income. Non-residents can participate in emergency food program one time, Second Saturday of the month from 8 am - 10 am, None",(412) 441-1852,,40.4629321,-79.91416995,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,6e7dfb29-6673-44cb-9066-1f6f3addb35a,food bank site,St. Vincent DePaul Center,1243 North Franklin Street,Pittsburgh,PA,15233,,"none_of_the_above, Serves people in 15212 and 15233 zip codes, Food is available along with emergency ficial aid, shelter, and home delivered meals for senior citizens in Allegheny. Volunteers assist the working poor and help children as well, Call for hours and availability, None",412-254-3689,,40.45620114,-80.02529185,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,none_of_the_above,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,9b0e9151-78d2-41e5-9139-5dd3573a6649,food bank site,Salvation Army-Chartiers Valley,505 Washington Avenue,Carnegie,PA,15106,,"none_of_the_above, None, Runs a thrift store, clothing, offers meals to the low income, elderly, and homeless, and a number of other government and state assistance programs, None, None",412-276-4757,,40.40804464,-80.08335365,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,none_of_the_above,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,8a84d083-0003-456c-a632-e5f6173ef2b1,food bank site,North Hills Food Bank,845 Perry Highway,Pittsburgh,PA,15229,,"Everyone, In the rear parking lot of Hiland Presbyterian Church in Ross, None, Tuesdays and Thursdays from 10:00 am - 1:45 pm<div style=""text-align: center;""><br /></div>, None",(412) 366-7477,https://northhillsfoodbank.org/hours-and-location/,40.53059431,-80.03671251,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,af4127f7-d8e8-4c44-8da5-15cfb2b80691,food bank site,Dumplin Hall Food Pantry,502 Hay Street,Wilkinsburg,PA,15221,,"everyone, None, None, None, None",412-727-2031,,40.44022747,-79.88763633,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,8672dff4-4e03-475b-b457-5e9d9ced4fdd,food bank site,Jefferson Manor Food Pantry,201 Jefferson Road,Pittsburgh,PA,15235,,"Food Pantry is for residents of Jefferson Manor Only NOT OPEN TO THE PUBLIC, Food Pantry is for residents of Jefferson Manor Only NOT OPEN TO THE PUBLIC, Food Pantry is for residents of Jefferson Manor Only NOT OPEN TO THE PUBLIC, None",412-242-7748,,40.46528626,-79.82276135,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,senior_citizens,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,d992c3bc-975e-45ff-ad89-63e4a50f4fd2,food bank site,Our Lady's Pantry,1504 Woodcrest Avenue,Coraopolis,PA,15108,,"everyone, None, None, Call for hours and pick-up protocol, None",412-264-5140,,40.50239017,-80.15692665,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,7447d028-80ee-4d8d-8220-ef9b9d0f0197,food bank site,Homestead Park United Methodist Church,4231 Shady Avenue,Munhall,PA,15120,,"everyone, <font color=""#5e5e5e"" face=""Quicksand, sans-serif""><span style=""font-size: 18px; background-color: rgb(255, 255, 255);"">Homeless Lunch Prep and Delivery</span></font>, None, None, None",412-462-9030,https://hpumc.com/,40.37645297,-79.90372199,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,07e2b9bb-944a-40ca-8a3a-986683442f7a,food bank site,Prospect Community Food Pantry,24 Prospect Drive,East Pittsburgh,PA,15112,,"everyone, None, None, None, None",412-824-1914,,40.4032907,-79.83513262,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,2f9ff721-699f-49bd-89db-f6bfe25b5724,food bank site,United Methodist Church Union - Daily Bread,114 W. North Ave,Pittsburgh,PA,15212,,"This site is open to everyone, Side entrance - food is takeout only at this time, At this time, we have take-out meal service only - one meal/person, Tuesday, 11am-1pm
Thursday, 11am - 1pm
Sunday, 3pm - 5pm, None",4122314900,https://churchunion.org/,40.45534398,-80.00844782,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,67006f2f-49de-4dcf-b7fc-72d21b64e895,food bank site,Loaves & Fishes Food Pantry,4600 Old William Penn Highway,Murrysville,PA,15668,,"everyone, Serves the Murrysville, Export and Delmont areas. Contact NPC office at (724) 327-0061 for more information, Provides a 3 day supply of food to those who need it on an individual and emergency basis, Call ahead for availability, None",724-327-0061,,40.32861,-79.63826,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,students,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,9f47584d-800d-4099-bca8-fe868e6d22da,food bank site,Westmoreland County Food Bank,100 Devonshire Drive,Delmont,PA,15626,,"Westmoreland residents, Call for assistance and upcoming distributions, None, None, None",(724) 468-8660,https://westmorelandfoodbank.org,40.39631989,-79.58210724,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,26a46b5d-3865-4314-882c-28d388e8abf7,food bank site,Latino Community Center,212 9th Street,Pittsburgh ,PA,15222,,"Focused on distributing food to Latino families in Pittsburgh and Allegheny County, Food baskets for delivery or pick-up.  To register, call (412) 335-7446 Monday through Wednesday, None, To register, call (412) 335-7446 Monday through Wednesday, None",412-577-9395,https://www.latinocommunitycenter.org,40.443147,-79.9982505,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,d8216261-feb2-45e3-877a-8c8d3bbc1446,food bank site,Faith Christian School,524 E Beau Street,Washinton,PA,15301,,"Washington SD, None, Provides Lunch, 11:15AM - 11:45AM, None",,,40.17547797,-80.23115276,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,students,phone missing;url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,6efe0793-9127-461d-8c64-88c7734eaefc,food bank site,Lighthouse Ministries,1611 Fifth Ave,Arnold,PA,15068,,"everyone, call only, call for emergency distribution box -  (724) 472-6477 or  (724) 980-4547, call for emegency distribution box, None", (724) 472-6477 or  (724) 980-4547,,40.57674002,-79.7680004,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,0e726fa2-a6c9-4bc3-8b3e-9867cc92e1e2,food bank site,Ridgewood Church Food Pantry,332 Center Avenue,West View,PA,15229,,"All, no, Currently offering coats, hats, scarves, and gloves. , Tuesdays 5:00 - 7:00 p.m.
Wednesdays 2:00 - 5:30 p.m, None",412-230-0209,https://www.facebook.com/ridgewoodfoodpantry/,40.515822,-80.0223075,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,44d5d7e4-89b1-437c-8b34-360c4d91601e,food bank site,Salvation Army Greensburg,131 East Otterman Street,Greensburg,PA,15601,,"Everyone, Serves the following zip codes: 15619, 15633, 15601, 15636 and 15662, Free bread distribution Mondays, Thursdays and Fridays at 10 am<div>Free hot lunch Mondays, Thursdays and Fridays at 11:30 am</div>, None",724-834-3335,https://wpa.salvationarmy.org/WesternPennsylvania/greensburg,40.30413826,-79.54189049,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,75b71a66-976f-49ab-894b-f8f7234c005a,food bank site,Bethany Baptist Food Pantry,7745 Tioga Street,Pittsburgh,PA,15208,,"All, Use side door on Coral Street, Every 3rd Saturday of the month, <div>12 p.m. – 2 p.m.</div>, None",412-242-3255,https://wpa.salvationarmy.org/WesternPennsylvania/greensburg,40.3806375,-79.90859925,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,ccafd389-5960-4d84-8d4e-af7137680a86,food bank site,,376 Freeport Road,Blawnox,PA,15238,,"All, Blawnox Fire Department, Mondays and Thursdays, 11:00 a.m. - 1:00 p.m, None",412-418-6254,https://backpackforhunger.org,40.49431764,-79.86002619,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,43156cbe-7db0-4e68-8c80-6c79a9b1679d,food bank site,Hot Metal Bridge Faith Community,2700 Jane St,PIttsburgh,PA,15203,,"All are welcome, We provide grab-and-go style hot meals, Tuesdays and Thursdays 5:30 - 6:30, None",412-580-4219,,40.42522694,-79.96777133,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,26e0ad5a-606a-4f1c-8d33-463729799228,food bank site,Fishes and Loaves Cooprative Ministries,131 E. Elizabeth St.,Pittsburgh,PA,15207,,"We provide emergency food to people who are not able to get to the store. 
Priority is given to people who live in the greater Hazelwood area, but we do respond to other requests in case of dire emergency.
We also refer people to: https://www.pittsburghfoodbank.org/get-help/
, Priority given to people living within 5 miles of the site who need access to food. On occasion we can deliver food to home-bound persons, Monday and Thursday 1:30 PM to 4:30 PM, None",412-414-3125,https://fishes-and-loaves-hazelwood.org/,40.40787724,-79.93942574,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,f8df4d81-6e3b-4602-8bed-33e43a78d59a,food bank site,Pittsburgh Mercy,101 West Station Square Drive,Pittsburgh,PA,15219,,"Serve all adults with a mental health diagnosis (and have become a part of Mercy, through crisis center and other partners), Yes.  Pull in to the gatehouse (by Subway), use the brick walkway to the second set of doors, none, Open 7:00am-3:00pm, Monday through Friday, None","412-471-6270, ext. 3104",https://www.pittsburghmercy.org,40.432455,-80.004069,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,none_of_the_above,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,d251728e-92ed-4818-879e-6dc8fd5b3053,food bank site,Sewickley Community Center Food Pantry,15 Chadwick St,Sewickley,PA,15143,,"Quaker Valley Zip Codes, Drive-by food pick-up for individuals in the Quaker Valley School District zip codes, Every 2nd and 4th Wednesdays of each month from 9 am - 11 am for drive-by food pick-up<div>Every 1st, 3rd and 5th Wednesdays of each month are for emergencies and by appointment only.</div><div><br /></div><div>No ficial information is asked. If you have any questions, please call us at 412-741-5430 and select the Food Pantry option.<br /></div>, None",(412) 849-8187,,40.54086696,-80.19089893,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,none_of_the_above,url missing;
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,1b4d55b6-7ef7-4818-8861-a9201d76c9de,food bank site,Table of Grace Feeding Ministry,1227 6th Ave.,Beaver Falls,PA,15010,,"All are welcome, On the corner of 13th St and 6th Ave.  A block down from the library, We provide to-go style hot meals, Dinners Mon, Wed, Thurs, Fri from 4pm to 5pm
Lunch: Tuesday 11am to 1pm
Breakfast Saturdays 9am-11am, Central Methodist Church",724-584-2966,https://www.facebook.com/Table-of-Grace-Feeding-Ministry-546025345561901/,40.75380836,-80.31798778,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,0,
,Greater Pittsburgh Community Food Bank,%5BPUBLIC%5D_COVID19_Food_Access.csv,3b0fc87f-8dd0-41cc-8879-9d3dfcba48b2,food bank site,Carnegie Mellon University Pantry,4700 Fifth Ave,Pittsburgh,PA,15213,,"<div>The CMU Pantry is committed to reducing hunger among students by providing nutritious food at no cost. We are dedicated to serving our student community with accessible food resources to promote a healthier, balanced university experience.<br /></div><div><br /></div>, The Pantry will now be taking orders through an online form and preparing your food in bags for you to pick up when you arrive at the Pantry. For the time being, this will completely replace the in-person shopping experience.<div><br /></div><div><div>Follow these three easy steps to order food from the Pantry:</div><div>1.) Complete the Pantry Registration Survey.</div><div>2.) Complete the online order form.</div><div>3.) Pick up your food during the Pantry’s pick up hours. Bring your CMU ID.</div></div>, All orders from the Pantry will include a standardized package of staple foods (fresh produce, protein, canned fruits/vegetables, quick meals, soups, pasta/rice, potatoes, cereal, snacks, miscellaneous items if available, and a cleaning/hygiene item). Additionally, you will be able to choose from a limited number of other items in the Pantry to customize your order. We understand that this means you will have less choice in the items you receive from the Pantry, and we thank you for your patience and understanding as we continue to adapt to unprecedented circumstances in order to best serve our community, <div>Mondays: 1 – 3 pm</div><div>Tuesdays: Closed</div><div>Wednesdays: 1 – 4 pm</div><div>Thursdays: Closed</div><div>Fridays: 1 – 5 pm</div><div>Saturdays &amp; Sundays: Closed</div>, None",412-268-8704 (SLICE office),https://www.cmu.edu/student-affairs/resources/cmu-pantry/index.html,40.44688329,-79.94671062,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,students,
