id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3685,farmer's market,Green Grocer/Pavillion,Hillsboro St & Sheaden Blvd,Pittsburgh,PA,15204,Allegheny,June - November Thursday 1:00 PM - 2:00 PM ,,,40.4521866,-80.0584173,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3686,farmer's market,Green Grocer/Monview Heights,48 Midway Dr,West Mifflin,PA,15122,Allegheny,June - November Friday 11:00 AM - 12:00 PM 1st and 3rd Friday only ,,,40.398001,-79.8807121,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3687,farmer's market,Green Grocer/Wilmerding Apt,314 Commerce St,Wilmerding,PA,15148,Allegheny,June - November Thursday 3:30 PM - 4:30 PM 1st and 3rd Thursday only ,,,40.3927482,-79.8076205,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3688,farmer's market,Green Grocer/UPMC Matilda Theiss Health Center,373 Burrows St,Pittsburgh,PA,15213,Allegheny,June - November Tuesday 1:00 PM - 2:00 PM 1st and 3rd Tuesday only ,,,40.442058,-79.9703999,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3736,farmer's market,Wilkinsburg Farmers Market,700 Penn Ave,Wilkinsburg,PA,15221,Allegheny,June - October Thursday 4:00 PM - 7:00 PM ,,,40.4435039,-79.8846689,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3643,farmer's market,St James Church,200 Walnut St,Sewickley,PA,15143,Allegheny,June - November Saturday 9:00 AM - 1:00 PM ,,,0.0,0.0,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3666,farmer's market,Lawrenceville Farmers Market,250 40th Street,Lawrenceville,PA,15201,Allegheny,June - November Tuesday 4:00 PM - 7:00 PM ,4128027220,,40.4674864,-79.9609184,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3671,farmer's market,Renzie Market,Tulip Drive,McKeesport,PA,15132,Allegheny,June - September Saturday 9:00 AM - 1:00 PM ,,,40.3398434,-79.8289475,FMNP Markets,June 1,September 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3677,farmer's market,Carnegie Farmers Market,Mary & E Main Streets,Carnegie,PA,15106,Allegheny,July - October Sunday 12:00 PM - 3:00 PM ,,,40.4254803,-80.1408716,FMNP Markets,July 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3682,farmer's market,Green Grocer/Lincoln Lemington Belmer,1433 Lincoln Ave ,Pittsburgh,PA,15206,Allegheny,June - November Tuesday 1:00 PM - 2:00 PM 2nd and 4th Tuesday only ,,,40.468759,-79.896524,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3683,farmer's market,Green Grocer/Sharpsburg Community Library,1212 Main Street,Pittsburgh,PA,15215,Allegheny,June - November Monday 3:30 PM - 4:30 PM 1st and 3rd Monday only ,,,40.4943319,-79.9302022,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3482,farmer's market,The Block at Northway,8013 McKnight Rd,Pittsburgh,PA,15237,Allegheny,,,,40.5516087,-80.0209421,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3509,farmer's market,Homewood Farmers Market,7139 Frankstown Ave,PITTSBURGH,PA,15208,Allegheny,June - October Saturday 10:00 AM - 2:00 PM ,,,40.457764,-79.8968079,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3514,farmer's market,Decarlo's Market,560 MCKeesport Rd,Elizabeth,PA,15037,Allegheny,June - November Monday - Saturday 8:00 AM - 6:00 AM ,,,40.278307,-79.8755899,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3515,farmer's market,Renzie Market,2200 Eden Park Blvd,McKeesport,PA,15132,Allegheny,June - October Saturday 9:00 AM - 1:00 PM ,,,40.3404079,-79.8272895,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3619,farmer's market,Plum Boro,Ross Hollow Road,Pittsburgh,PA,15239,Allegheny,July - October Monday 4:00 PM - 7:00 PM ,,,40.5087687,-79.748435,FMNP Markets,July 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3636,farmer's market,Garfield Farm Stand,509 Wicklow Street,Pittsburgh,PA,15224,Allegheny,June - September Wednesday 6:00 PM - 8:00 PM ,,,40.4688884,-79.9350143,FMNP Markets,June 1,September 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3443,farmer's market,Green Grocer East Pittsburgh,509 Bessner Ave,East Pittsburgh,PA,15112,Allegheny,June - November Thursday 1:30 PM - 2:30 PM 1st and 3rd Thursdays only ,,,40.3991181,-79.8395149,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3444,farmer's market,Green Grocer/Alma Illery Medical Center,7227 Hamilton Ave,Pittsburgh,PA,15208,Allegheny,June - November Thursday 11:00 AM - 12:00 PM 1st and 3rd Thursday only ,,,40.4545441,-79.8962674,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3445,farmer's market,Green Grocer/East Hills Community Center,2291 Wilner Drive,Pittsburgh,PA,15221,Allegheny,June - November Tuesday 11:00 AM - 12:00 PM ,,,0.0,0.0,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3446,farmer's market,Green Grocer/Wilerding Apartments,314 Commerce St,Wilmerding,PA,15148,Allegheny,,,,40.392952,-79.807811,FMNP Markets,,,1.0,0.0,1,1,1.0,0,0,location_description missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3479,farmer's market,Pittsbugh Urban Graden project,1612 Steuben Street,Crafton,PA,15205,Allegheny,,,,40.443894,-80.05627,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3481,farmer's market,Holy Cross FM,123 Gilkeson Rd,Mt Lebanon,PA,15228,Allegheny,,,,40.3554255,-80.0530258,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3437,farmer's market,Green Grocer/Woods Run Library,1201 Woods Run Ave,Pittsburgh,PA,15212,Allegheny,June - November Tuesday 11:00 AM - 12:00 PM 1st and 3rd Tuesday only ,,,40.4762399,-80.0302004,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3438,farmer's market,Green Grocer/GAP park,504 Grant Ave,Pittsburgh,PA,15209,Allegheny,June - November Monday 1:30 AM - 2:30 PM 1st and 3rd Monday only ,,,40.4806509,-79.9740449,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3439,farmer's market,Green Grocer/Family Dollar,533 Miller Ave,Clairton,PA,15025,Allegheny,June - November Monday 1:30 PM - 2:30 PM 2nd and 4th Monday only ,,,40.2940195,-79.8832858,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3440,farmer's market,Green Grocer/Sheraden,Sheraden Blvd,Pittsburgh,PA,15204,Allegheny,June - November Thursday 1:00 PM - 2:00 PM 2nd and 4th Thursdays only ,,,40.4542013,-80.0539975,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3441,farmer's market,Green Grocer,Brownsville Rd & Hays Ave,Mt. Oliver,PA,15210,Allegheny,June - November Monday 11:00 AM - 12:00 PM 2nd and 4th Monday only ,,,40.4005605,-79.9891649,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3442,farmer's market,Greater Pittsburgh Food Bank,1 N Linden St,Duquesne,PA,15110,Allegheny,,,,40.3757792,-79.8424543,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3321,farmer's market,Robinson FM,5718 Steubenville Pike,McKees Rocks,PA,15136,Allegheny,June - October Monday 3:00 PM - 7:00 PM ,,,40.4525503,-80.1363663,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3333,farmer's market,Duda's Farm Market,1029 Lebanon Rd,West Mifflin,PA,15122,Allegheny,"June - October Monday - Friday 10:30 AM - 5:00 PM 
June - October Saturday - Sunday 10:30 AM - 4:00 PM ",,,0.0,0.0,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3363,farmer's market,Mt Hope Church FM,12106 Frankstown Rd,Penn Hills,PA,15235,Allegheny,June - October Wednesday 2:00 PM - 6:00 PM ,,,40.4707505,-79.8206136,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3434,farmer's market,Green Grocer/Three Rivers Manor,125 Rhine Pl,Pittsburgh,PA,15212,Allegheny,June - November Monday 12:00 PM - 1:00 PM ,,,40.4668979,-79.9939924,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3435,farmer's market,Green Grocer/5 Generaltion Bakers,1100 Chartiers Ave,McKees Rocks,PA,15136,Allegheny,June - November Thursday 11:00 AM - 12:00 PM ,,,40.4655823,-80.0682176,FMNP Markets,June 1,November 30,1.0,0.0,1,1,1.0,0,0,
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3436,farmer's market,Green Grocer/Sheraden Library,720 Sherwood Ave,Pittsburgh,PA,15204,Allegheny,,,,40.455194,-80.0565265,FMNP Markets,,,1.0,0.0,1,1,1.0,0,0,location_description missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2836,farmer's market,MALLISEE FARM,7838 SALTSBURG RD,PLUM,PA,15239,Allegheny,July 15 - September 15 Monday - Sunday 11:00 AM - 5:00 PM ,,,40.4756284,-79.7647372,FMNP Markets,July 15,September 15,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3021,farmer's market,BEDNERS FARM MARKET,1520 BOWER HILL ROAD,UPPER ST CLAIR,PA,15241,Allegheny,June - October Monday - Sunday 10:00 AM - 5:00 PM ,,,40.361279,-80.089355,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3171,farmer's market,Swissvale FM,2036 Noble Street,Swissvale,PA,15218,Allegheny,June - October Saturday 9:00 AM - 1:00 PM ,,,40.4209151,-79.8857961,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3172,farmer's market,West Homestead FM,456 W 8th Ave,West Homestead,PA,15120,Allegheny,,,,40.4012136,-79.9173288,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3262,farmer's market,Squirrel Hill FM,Bacon & Bartell,Squirrel Hill,PA,15127,Allegheny,June - November Sunday 9:00 AM - 1:00 PM ,,,40.4347923,-79.9227336,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,3319,farmer's market,Mount Lebanon,710 Washington Rd,Mt Lebanon,PA,15228,Allegheny,June - October Saturday 9:00 AM - 12:00 PM ,,,40.3799988,-80.045239,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2486,farmer's market,Verona Farmers Market,736 East Railroad Avenue,Verona,PA,15147,Allegheny,June - October Thursday 2:00 PM - 7:00 PM ,4127210943,,40.505477,-79.844506,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2501,farmer's market,Tarentum,913 Lock St,Tarentum,PA,15084,Allegheny,June - October Wednesday 9:00 AM - 1:00 PM ,,,40.6030221,-79.7524571,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2621,farmer's market,BELLEVUE,34 North Balph Ave,Pittsburgh,PA,15202,Allegheny,June - October Wednesday 3:00 PM - 7:00 PM ,,,40.4962663,-80.0569321,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2731,farmer's market,SHILOH FARM STAND,7206 THOMAS BLVD,PITTSBURGH,PA,15208,Allegheny,June - October Thursday 2:30 PM - 6:30 PM ,,,40.451059,-79.8993969,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2739,farmer's market,Aspinwall FM,250 Freeport RD,Aspinwell,PA,15215,Allegheny,June - October Sunday 7:00 AM - 12:00 PM ,,,40.4893588,-79.9030552,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2743,farmer's market,St John Church,920 Perry Hwy,Pittsburgh,PA,15229,Allegheny,June - October Wednesday 3:00 PM - 7:00 PM ,,,40.533477,-80.035435,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1819,farmer's market,The Original Farmers Market,151 Park Rd.,McDonald,PA,15057,Allegheny,"June - November Monday, Wednesday, Friday 5:30 PM - 7:30 PM ",7248993438,,40.3712883,-80.2263223,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1846,farmer's market,Blackberry Meadows Farm,7115 Ridge Road,Natrona Heights,PA,15065,Allegheny,,,,40.659435,-79.745694,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2217,farmer's market,Shenot Farm Market,3754 Wexford Run Road,Wexford,PA,15090,Allegheny,June - November Monday - Sunday 9:00 AM - 6:00 PM ,7249352542,,40.626413,-80.079126,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2379,farmer's market,Braddock Farm Stand,612 Braddock Avenue,Braddock,PA,15104,Allegheny,"June - November Wednesday 3:00 PM - 6:30 PM 
June - November Saturday 9:00 AM - 1:00 PM ",4123624769,,40.402826,-79.868441,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2402,farmer's market,New Swickley,Broad Street,Sewickley,PA,15143,Allegheny,,,,0.0,0.0,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,2446,farmer's market,Upper St Clair Farmers Market,2040 Washington Road,Upper St Clair,PA,15241,Allegheny,June - September Thursday 4:00 PM - 7:00 PM ,,,40.340036,-80.0653899,FMNP Markets,June 1,September 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1579,farmer's market,Olde World Produce,1206 State Route 51,Jefferson Hills,PA,15025,Allegheny,July - September Monday - Sunday 9:30 AM - 5:00 PM ,,,40.312175,-79.93862,FMNP Markets,July 1,September 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1588,farmer's market,Steel Plaza,Grant Street,Pittsburgh,PA,15222,Allegheny,,,,40.4361542,-79.9989667,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1360,farmer's market,Bethel Park Farmers Market,Corrigan Drive,Bethel Park,PA,15102,Allegheny,June - September 29 Tuesday 3:00 PM - 7:00 PM ,,,40.3191781,-80.0081111,FMNP Markets,June 1,September 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1645,farmer's market,Sewickley Farmers Market,200 Walnut Street,Sewickley,PA,15143,Allegheny,June - November Saturday 9:00 AM - 1:00 PM ,,,40.5375987,-80.1847631,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1666,farmer's market,Bachman's Farm Market,2905 Freeport Road,Natrona Heights,PA,15065,Allegheny,June - October Monday - Sunday 9:00 AM - 7:00 PM ,7242268095,,40.6395268,-79.7111371,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
